,timestamp_hour,timestamp,open,high,low,close,volume,title_positive_sentiment,title_neutral_sentiment,title_negative_sentiment,body_positive_sentiment,body_neutral_sentiment,body_negative_sentiment,contains_bitcoin_keyword,sentiment_encoded,source_1,source_5,source_7,source_13,source_14,source_16,source_21,source_32,source_37,source_43,source_44,source_52,source_60,source_64,source_67,source_73,source_75,source_77,source_79,source_81,source_82,source_94,source_95,source_102,source_103,contains_bitcoin_keyword_rolling_6h,sentiment_encoded_rolling_6h,source_1_rolling_6h,source_5_rolling_6h,source_7_rolling_6h,source_13_rolling_6h,source_14_rolling_6h,source_16_rolling_6h,source_21_rolling_6h,source_32_rolling_6h,source_37_rolling_6h,source_43_rolling_6h,source_44_rolling_6h,source_52_rolling_6h,source_60_rolling_6h,source_64_rolling_6h,source_67_rolling_6h,source_73_rolling_6h,source_75_rolling_6h,source_77_rolling_6h,source_79_rolling_6h,source_81_rolling_6h,source_82_rolling_6h,source_94_rolling_6h,source_95_rolling_6h,source_102_rolling_6h,source_103_rolling_6h,return_next_hour,title_total_sentiment,body_total_sentiment,total_sentiment,sentiment_correct_total_sentiment_t+1h,sentiment_correct_sentiment_encoded_t+1h,sentiment_correct_total_sentiment_t+2h,sentiment_correct_sentiment_encoded_t+2h,sentiment_correct_total_sentiment_t+3h,sentiment_correct_sentiment_encoded_t+3h,sentiment_correct_total_sentiment_t+4h,sentiment_correct_sentiment_encoded_t+4h,sentiment_correct_total_sentiment_t+5h,sentiment_correct_sentiment_encoded_t+5h,sentiment_correct_total_sentiment,sentiment_correct_sentiment_encoded,close_open_return,rolling_body_positive_3h,date,time,delta_close
10,2025-06-13 06:00:00,2025-06-13 06:00:00,104895.992394707,104964.652237215,104539.590069971,104929.292908076,6622.87339992089,0.118,0.882,0.0,0.264,0.722,0.013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015085743815855142,0.11799999988199998,0.2512512509997485,0.3692512508817485,1,1,0,0,0,0,1,1,1,1,1,1,0.0003174622081240534,0.10466666666666669,2025-06-13,06:00:00,33.300513368987595
11,2025-06-13 07:00:00,2025-06-13 07:00:00,104929.292908076,105097.043325956,104710.564662649,105087.586551235,6317.54685647141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001671264913885701,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,1,1,0.0015085743815855142,0.10466666666666669,2025-06-13,07:00:00,158.29364315900602
12,2025-06-13 08:00:00,2025-06-13 08:00:00,105087.586551235,105313.74367617,104894.450951687,104911.957354947,8380.5080726369,0.0,0.745,0.255,0.0,0.916,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,-0.0014515966702417778,-0.254999999745,-0.083999999916,-0.338999999661,1,1,0,0,0,0,0,0,0,0,1,1,-0.001671264913885701,0.08800000000000002,2025-06-13,08:00:00,-175.62919628800591
13,2025-06-13 09:00:00,2025-06-13 09:00:00,104911.957354947,105330.08373158,104732.582941254,104759.667506982,11015.6068171738,0.124,0.876,0.0,0.023,0.977,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.002478507802668317,0.123999999876,0.022999999977,0.146999999853,1,0,1,0,1,0,1,0,1,0,1,0,-0.0014515966702417778,0.007666666666666685,2025-06-13,09:00:00,-152.28984796498844
14,2025-06-13 10:00:00,2025-06-13 10:00:00,104759.667506982,105050.039858835,104182.27952218,105019.315160303,15342.5278031167,0.13233333333333333,0.8053333333333333,0.06233333333333333,0.11766666666666666,0.8363333333333333,0.04633333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0045457540569113965,0.06999999993,0.07130956340755457,0.14130956333755457,1,0,1,0,1,0,1,0,1,0,1,0,0.002478507802668317,0.046888888888888904,2025-06-13,10:00:00,259.6476533209934
15,2025-06-13 11:00:00,2025-06-13 11:00:00,105019.315160303,105775.367022452,104917.086111906,105496.707138247,14800.7243261325,0.0,1.0,0.0,0.108,0.861,0.031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0033429643403451222,0.0,0.076999999923,0.076999999923,1,1,0,0,0,0,0,0,0,0,1,1,0.0045457540569113965,0.0828888888888889,2025-06-13,11:00:00,477.3919779440039
16,2025-06-13 12:00:00,2025-06-13 12:00:00,105496.707138247,106017.39365553,105385.472402806,105849.378868234,11741.3102492499,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,-0.0037521476283899576,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0033429643403451222,0.07522222222222223,2025-06-13,12:00:00,352.67172998699243
17,2025-06-13 13:00:00,2025-06-13 13:00:00,105849.378868234,105849.631576182,104951.443299841,105452.216372347,9483.20263840551,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,-0.002038097806746094,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,-0.0037521476283899576,0.03600000000000001,2025-06-13,13:00:00,-397.1624958869943
18,2025-06-13 14:00:00,2025-06-13 14:00:00,105452.216372347,105531.555380237,104736.791386927,105237.294441442,10206.1366748543,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007437461406570011,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,1,-0.002038097806746094,0.0,2025-06-13,14:00:00,-214.92193090499495
19,2025-06-13 15:00:00,2025-06-13 15:00:00,105237.294441442,105490.593953997,104973.183448518,105159.024609848,9006.2639394275,0.0,1.0,0.0,0.146,0.7865,0.0675,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030354200267288475,0.0,0.07849999992149997,0.07849999992149997,1,1,1,1,1,1,1,1,1,1,1,1,-0.0007437461406570011,0.04866666666666667,2025-06-13,15:00:00,-78.26983159400697
20,2025-06-13 16:00:00,2025-06-13 16:00:00,105159.024609848,105563.402533592,105097.754742644,105478.22641914,6337.53346995366,0.0,0.827,0.173,0.09,0.794,0.116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018561675950258033,-0.17299999982699998,-0.02599999997400001,-0.198999999801,0,0,0,0,0,0,0,0,0,0,0,0,0.0030354200267288475,0.07866666666666668,2025-06-13,16:00:00,319.2018092920043
21,2025-06-13 17:00:00,2025-06-13 17:00:00,105478.22641914,105841.443273848,105382.48505627,105674.011685,3879.27195244333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001387733104749889,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,0,0,0.0018561675950258033,0.07866666666666668,2025-06-13,17:00:00,195.78526586000226
22,2025-06-13 18:00:00,2025-06-13 18:00:00,105674.011685,105906.689011189,105607.028321719,105820.659009327,3542.14063868212,0.225,0.775,0.0,0.119,0.869,0.012,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028679360362351106,0.224999999775,0.10699999989299999,0.331999999668,1,1,1,1,0,0,0,0,0,0,1,1,0.001387733104749889,0.06966666666666668,2025-06-13,18:00:00,146.64732432700112
23,2025-06-13 19:00:00,2025-06-13 19:00:00,105820.659009327,106201.188052586,105820.432320104,106124.145890678,4473.211909536,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002353401427110538,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0028679360362351106,0.03966666666666668,2025-06-13,19:00:00,303.48688135099655
24,2025-06-13 20:00:00,2025-06-13 20:00:00,106124.145890678,106272.250617981,105796.059409108,105874.393174288,10032.9724406003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00322318075632542,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,-0.002353401427110538,0.03966666666666668,2025-06-13,20:00:00,-249.75271639000857
25,2025-06-13 21:00:00,2025-06-13 21:00:00,105874.393174288,105874.68971961,105504.227559585,105533.140867621,9594.89165481673,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000808249077443739,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,-0.00322318075632542,0.0,2025-06-13,21:00:00,-341.25230666699645
26,2025-06-13 22:00:00,2025-06-13 22:00:00,105533.140867621,105675.844103565,105388.632074026,105447.843803875,3318.57093027937,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013990042092789112,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,-0.000808249077443739,0.0,2025-06-13,22:00:00,-85.29706374599482
27,2025-06-13 23:00:00,2025-06-13 23:00:00,105447.843803875,105496.873252175,105272.889392797,105300.321826534,3072.80415517978,0.194,0.806,0.0,0.197,0.759,0.044,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012843244139157702,0.193999999806,0.15299999984700002,0.346999999653,1,1,1,1,0,0,0,0,0,0,1,1,-0.0013990042092789112,0.06566666666666669,2025-06-13,23:00:00,-147.52197734100628
28,2025-06-14 00:00:00,2025-06-14 00:00:00,105300.321826534,105460.626245808,105290.408032128,105435.561600649,2709.59771576834,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007989320579337432,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0012843244139157702,0.06566666666666669,2025-06-14,00:00:00,135.23977411500528
29,2025-06-14 01:00:00,2025-06-14 01:00:00,105435.561600649,105451.773104783,105308.878621801,105351.32575044,2279.03356307363,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016932577761532687,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,-0.0007989320579337432,0.06566666666666669,2025-06-14,01:00:00,-84.23585020900646
30,2025-06-14 02:00:00,2025-06-14 02:00:00,105351.32575044,105381.651181685,105172.938798885,105172.938798885,3006.32380372362,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037600493832950057,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,-0.0016932577761532687,0.0,2025-06-14,02:00:00,-178.38695155498863
31,2025-06-14 03:00:00,2025-06-14 03:00:00,105172.938798885,105202.410500805,104875.821817756,105133.393254518,4672.62973902131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020104110847855627,0.0,0.0,0.0,0,0,1,1,1,1,0,0,1,1,0,0,-0.00037600493832950057,0.0,2025-06-14,03:00:00,-39.545544367007096
32,2025-06-14 04:00:00,2025-06-14 04:00:00,105133.393254518,105186.075705904,104934.608705372,105154.529388436,3085.27333999686,0.342,0.658,0.0,0.167,0.817,0.016,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021522693448893615,0.341999999658,0.150999999849,0.492999999507,0,0,0,0,0,0,0,0,0,0,0,0,0.00020104110847855627,0.05566666666666669,2025-06-14,04:00:00,21.13613391800027
33,2025-06-14 05:00:00,2025-06-14 05:00:00,105154.529388436,105161.257230148,104913.629634966,104928.208518357,3236.13655392843,0.0,0.635,0.365,0.117,0.786,0.097,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013174114946202368,-0.36499999963499996,0.019999999980000002,-0.34499999965499994,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021522693448893615,0.09466666666666669,2025-06-14,05:00:00,-226.32087007899827
